Bot,maxIPOSpending,BuyRisk,SellRisk,PrefRanks,IPOcsv,LIVEcsv,EventID,AvgEarnings
bot_1710,100,0.25,0.2,"[1, 2]",True,False,evt_11e77bcdb4362e13,401.7439999999999
bot_1711,100,0.25,0.2,"[1, 2]",False,True,evt_11e77bcdb4362e13,375.5060000000002
bot_1712,100,0.25,0.2,"[1, 2]",False,False,evt_11e77bcdb4362e13,442.032
bot_1713,100,0.25,0.2,"[2, 3]",True,True,evt_11e77bcdb4362e13,382.20199999999994
bot_1714,100,0.25,0.2,"[2, 3]",True,False,evt_11e77bcdb4362e13,394.40399999999994
bot_1715,100,0.25,0.2,"[2, 3]",False,True,evt_11e77bcdb4362e13,391.5580000000001
bot_1716,100,0.25,0.2,"[2, 3]",False,False,evt_11e77bcdb4362e13,418.69000000000017
bot_1717,100,0.25,0.2,"[3, 4]",True,True,evt_11e77bcdb4362e13,420.224
bot_1718,100,0.25,0.2,"[3, 4]",True,False,evt_11e77bcdb4362e13,393.99399999999986
bot_1719,100,0.25,0.2,"[3, 4]",False,True,evt_11e77bcdb4362e13,433.7260000000004
bot_1720,100,0.25,0.2,"[3, 4]",False,False,evt_11e77bcdb4362e13,427.1340000000002
bot_1721,100,0.25,0.25,[],True,True,evt_11e77bcdb4362e13,442.238
bot_1722,100,0.25,0.25,[],True,False,evt_11e77bcdb4362e13,351.474
bot_1723,100,0.25,0.25,[],False,True,evt_11e77bcdb4362e13,399.428
bot_1724,100,0.25,0.25,[],False,False,evt_11e77bcdb4362e13,368.26800000000003
bot_1725,100,0.25,0.25,[0],True,True,evt_11e77bcdb4362e13,386.95000000000016
bot_1726,100,0.25,0.25,[0],True,False,evt_11e77bcdb4362e13,360.7460000000001
bot_1727,100,0.25,0.25,[0],False,True,evt_11e77bcdb4362e13,373.0800000000001
bot_1728,100,0.25,0.25,[0],False,False,evt_11e77bcdb4362e13,414.692
bot_1729,100,0.25,0.25,[1],True,True,evt_11e77bcdb4362e13,401.9539999999999
bot_1730,100,0.25,0.25,[1],True,False,evt_11e77bcdb4362e13,366.1159999999999
bot_1731,100,0.25,0.25,[1],False,True,evt_11e77bcdb4362e13,394.95599999999996
bot_1732,100,0.25,0.25,[1],False,False,evt_11e77bcdb4362e13,381.59
bot_1733,100,0.25,0.25,[2],True,True,evt_11e77bcdb4362e13,361.88
bot_1734,100,0.25,0.25,[2],True,False,evt_11e77bcdb4362e13,333.39799999999997
bot_1735,100,0.25,0.25,[2],False,True,evt_11e77bcdb4362e13,357.18600000000015
bot_1736,100,0.25,0.25,[2],False,False,evt_11e77bcdb4362e13,377.2760000000002
bot_1737,100,0.25,0.25,[3],True,True,evt_11e77bcdb4362e13,403.58199999999994
bot_1738,100,0.25,0.25,[3],True,False,evt_11e77bcdb4362e13,361.698
bot_1739,100,0.25,0.25,[3],False,True,evt_11e77bcdb4362e13,448.9880000000001
bot_1740,100,0.25,0.25,[3],False,False,evt_11e77bcdb4362e13,417.0920000000002
bot_1741,100,0.25,0.25,[4],True,True,evt_11e77bcdb4362e13,405.9199999999998
bot_1742,100,0.25,0.25,[4],True,False,evt_11e77bcdb4362e13,369.4879999999997
bot_1743,100,0.25,0.25,[4],False,True,evt_11e77bcdb4362e13,420.27000000000015
bot_1744,100,0.25,0.25,[4],False,False,evt_11e77bcdb4362e13,380.028
bot_1745,100,0.25,0.25,"[0, 1]",True,True,evt_11e77bcdb4362e13,409.976
bot_1746,100,0.25,0.25,"[0, 1]",True,False,evt_11e77bcdb4362e13,385.3680000000001
bot_1747,100,0.25,0.25,"[0, 1]",False,True,evt_11e77bcdb4362e13,402.95400000000006
bot_1748,100,0.25,0.25,"[0, 1]",False,False,evt_11e77bcdb4362e13,359.504
bot_1749,100,0.25,0.25,"[1, 2]",True,True,evt_11e77bcdb4362e13,386.8839999999999
bot_1750,100,0.25,0.25,"[1, 2]",True,False,evt_11e77bcdb4362e13,347.46999999999997
bot_1751,100,0.25,0.25,"[1, 2]",False,True,evt_11e77bcdb4362e13,393.63599999999997
bot_1752,100,0.25,0.25,"[1, 2]",False,False,evt_11e77bcdb4362e13,407.22200000000004
bot_1753,100,0.25,0.25,"[2, 3]",True,True,evt_11e77bcdb4362e13,391.6919999999999
bot_1754,100,0.25,0.25,"[2, 3]",True,False,evt_11e77bcdb4362e13,340.85999999999984
bot_1755,100,0.25,0.25,"[2, 3]",False,True,evt_11e77bcdb4362e13,419.3040000000002
bot_1756,100,0.25,0.25,"[2, 3]",False,False,evt_11e77bcdb4362e13,426.9080000000002
bot_1757,100,0.25,0.25,"[3, 4]",True,True,evt_11e77bcdb4362e13,411.25600000000003
bot_1758,100,0.25,0.25,"[3, 4]",True,False,evt_11e77bcdb4362e13,394.9580000000001
bot_1759,100,0.25,0.25,"[3, 4]",False,True,evt_11e77bcdb4362e13,382.44400000000024
bot_1760,100,0.25,0.25,"[3, 4]",False,False,evt_11e77bcdb4362e13,432.9640000000003
bot_1761,100,0.25,0.3,[],True,True,evt_11e77bcdb4362e13,416.15
bot_1762,100,0.25,0.3,[],True,False,evt_11e77bcdb4362e13,341.29800000000006
bot_1763,100,0.25,0.3,[],False,True,evt_11e77bcdb4362e13,404.11999999999995
bot_1764,100,0.25,0.3,[],False,False,evt_11e77bcdb4362e13,354.48400000000004
bot_1765,100,0.25,0.3,[0],True,True,evt_11e77bcdb4362e13,373.7640000000001
bot_1766,100,0.25,0.3,[0],True,False,evt_11e77bcdb4362e13,383.87
bot_1767,100,0.25,0.3,[0],False,True,evt_11e77bcdb4362e13,338.6160000000001
bot_1768,100,0.25,0.3,[0],False,False,evt_11e77bcdb4362e13,374.7640000000001
bot_1769,100,0.25,0.3,[1],True,True,evt_11e77bcdb4362e13,409.90999999999997
bot_1770,100,0.25,0.3,[1],True,False,evt_11e77bcdb4362e13,366.63
bot_1771,100,0.25,0.3,[1],False,True,evt_11e77bcdb4362e13,399.33399999999995
bot_1772,100,0.25,0.3,[1],False,False,evt_11e77bcdb4362e13,389.3760000000001
bot_1773,100,0.25,0.3,[2],True,True,evt_11e77bcdb4362e13,388.1499999999998
bot_1774,100,0.25,0.3,[2],True,False,evt_11e77bcdb4362e13,373.47200000000004
bot_1775,100,0.25,0.3,[2],False,True,evt_11e77bcdb4362e13,381.27800000000013
bot_1776,100,0.25,0.3,[2],False,False,evt_11e77bcdb4362e13,366.456
bot_1777,100,0.25,0.3,[3],True,True,evt_11e77bcdb4362e13,379.4639999999999
bot_1778,100,0.25,0.3,[3],True,False,evt_11e77bcdb4362e13,373.5119999999999
bot_1779,100,0.25,0.3,[3],False,True,evt_11e77bcdb4362e13,427.3500000000002
bot_1780,100,0.25,0.3,[3],False,False,evt_11e77bcdb4362e13,427.5480000000001
bot_1781,100,0.25,0.3,[4],True,True,evt_11e77bcdb4362e13,402.3359999999998
bot_1782,100,0.25,0.3,[4],True,False,evt_11e77bcdb4362e13,392.59399999999977
bot_1783,100,0.25,0.3,[4],False,True,evt_11e77bcdb4362e13,384.3680000000002
bot_1784,100,0.25,0.3,[4],False,False,evt_11e77bcdb4362e13,370.418
bot_1785,100,0.25,0.3,"[0, 1]",True,True,evt_11e77bcdb4362e13,349.74000000000007
bot_1786,100,0.25,0.3,"[0, 1]",True,False,evt_11e77bcdb4362e13,309.612
bot_1787,100,0.25,0.3,"[0, 1]",False,True,evt_11e77bcdb4362e13,394.1619999999999
bot_1788,100,0.25,0.3,"[0, 1]",False,False,evt_11e77bcdb4362e13,351.696
bot_1789,100,0.25,0.3,"[1, 2]",True,True,evt_11e77bcdb4362e13,367.35999999999996
bot_1790,100,0.25,0.3,"[1, 2]",True,False,evt_11e77bcdb4362e13,357.0279999999999
bot_1791,100,0.25,0.3,"[1, 2]",False,True,evt_11e77bcdb4362e13,345.0
bot_1792,100,0.25,0.3,"[1, 2]",False,False,evt_11e77bcdb4362e13,365.2500000000001
bot_1793,100,0.25,0.3,"[2, 3]",True,True,evt_11e77bcdb4362e13,378.8359999999999
bot_1794,100,0.25,0.3,"[2, 3]",True,False,evt_11e77bcdb4362e13,351.4019999999998
bot_1795,100,0.25,0.3,"[2, 3]",False,True,evt_11e77bcdb4362e13,385.31400000000014
bot_1796,100,0.25,0.3,"[2, 3]",False,False,evt_11e77bcdb4362e13,390.58600000000035
bot_1797,100,0.25,0.3,"[3, 4]",True,True,evt_11e77bcdb4362e13,411.1759999999998
bot_1798,100,0.25,0.3,"[3, 4]",True,False,evt_11e77bcdb4362e13,362.318
bot_1799,100,0.25,0.3,"[3, 4]",False,True,evt_11e77bcdb4362e13,385.10800000000006
bot_1800,100,0.25,0.3,"[3, 4]",False,False,evt_11e77bcdb4362e13,415.74800000000033
bot_1801,100,0.5,0.1,[],True,True,evt_11e77bcdb4362e13,394.47799999999995
bot_1802,100,0.5,0.1,[],True,False,evt_11e77bcdb4362e13,418.53999999999996
bot_1803,100,0.5,0.1,[],False,True,evt_11e77bcdb4362e13,371.048
bot_1804,100,0.5,0.1,[],False,False,evt_11e77bcdb4362e13,447.026
bot_1805,100,0.5,0.1,[0],True,True,evt_11e77bcdb4362e13,385.09200000000004
bot_1806,100,0.5,0.1,[0],True,False,evt_11e77bcdb4362e13,423.7800000000001
bot_1807,100,0.5,0.1,[0],False,True,evt_11e77bcdb4362e13,354.56600000000014
bot_1808,100,0.5,0.1,[0],False,False,evt_11e77bcdb4362e13,452.34400000000005
bot_1809,100,0.5,0.1,[1],True,True,evt_11e77bcdb4362e13,366.65199999999993
bot_1810,100,0.5,0.1,[1],True,False,evt_11e77bcdb4362e13,410.83600000000007
bot_1811,100,0.5,0.1,[1],False,True,evt_11e77bcdb4362e13,376.21
bot_1812,100,0.5,0.1,[1],False,False,evt_11e77bcdb4362e13,489.60599999999994
bot_1813,100,0.5,0.1,[2],True,True,evt_11e77bcdb4362e13,387.04999999999984
bot_1814,100,0.5,0.1,[2],True,False,evt_11e77bcdb4362e13,453.5379999999999
bot_1815,100,0.5,0.1,[2],False,True,evt_11e77bcdb4362e13,383.348
bot_1816,100,0.5,0.1,[2],False,False,evt_11e77bcdb4362e13,458.44800000000015
bot_1817,100,0.5,0.1,[3],True,True,evt_11e77bcdb4362e13,405.5399999999999
bot_1818,100,0.5,0.1,[3],True,False,evt_11e77bcdb4362e13,412.1539999999999
bot_1819,100,0.5,0.1,[3],False,True,evt_11e77bcdb4362e13,408.9260000000002
bot_1820,100,0.5,0.1,[3],False,False,evt_11e77bcdb4362e13,468.17800000000005
bot_1821,100,0.5,0.1,[4],True,True,evt_11e77bcdb4362e13,402.5459999999997
bot_1822,100,0.5,0.1,[4],True,False,evt_11e77bcdb4362e13,378.3919999999998
bot_1823,100,0.5,0.1,[4],False,True,evt_11e77bcdb4362e13,380.04400000000015
bot_1824,100,0.5,0.1,[4],False,False,evt_11e77bcdb4362e13,448.87000000000006
bot_1825,100,0.5,0.1,"[0, 1]",True,True,evt_11e77bcdb4362e13,358.2660000000001
bot_1826,100,0.5,0.1,"[0, 1]",True,False,evt_11e77bcdb4362e13,432.62600000000003
bot_1827,100,0.5,0.1,"[0, 1]",False,True,evt_11e77bcdb4362e13,387.9220000000001
bot_1828,100,0.5,0.1,"[0, 1]",False,False,evt_11e77bcdb4362e13,417.1620000000001
bot_1829,100,0.5,0.1,"[1, 2]",True,True,evt_11e77bcdb4362e13,399.92399999999986
bot_1830,100,0.5,0.1,"[1, 2]",True,False,evt_11e77bcdb4362e13,419.044
bot_1831,100,0.5,0.1,"[1, 2]",False,True,evt_11e77bcdb4362e13,385.44999999999993
bot_1832,100,0.5,0.1,"[1, 2]",False,False,evt_11e77bcdb4362e13,462.54400000000004
bot_1833,100,0.5,0.1,"[2, 3]",True,True,evt_11e77bcdb4362e13,369.91999999999985
bot_1834,100,0.5,0.1,"[2, 3]",True,False,evt_11e77bcdb4362e13,418.4179999999998
bot_1835,100,0.5,0.1,"[2, 3]",False,True,evt_11e77bcdb4362e13,418.744
bot_1836,100,0.5,0.1,"[2, 3]",False,False,evt_11e77bcdb4362e13,475.9680000000003
bot_1837,100,0.5,0.1,"[3, 4]",True,True,evt_11e77bcdb4362e13,377.16399999999993
bot_1838,100,0.5,0.1,"[3, 4]",True,False,evt_11e77bcdb4362e13,449.372
bot_1839,100,0.5,0.1,"[3, 4]",False,True,evt_11e77bcdb4362e13,401.8360000000003
bot_1840,100,0.5,0.1,"[3, 4]",False,False,evt_11e77bcdb4362e13,493.6220000000002
bot_1841,100,0.5,0.15,[],True,True,evt_11e77bcdb4362e13,383.62600000000003
bot_1842,100,0.5,0.15,[],True,False,evt_11e77bcdb4362e13,414.98199999999997
bot_1843,100,0.5,0.15,[],False,True,evt_11e77bcdb4362e13,399.236
bot_1844,100,0.5,0.15,[],False,False,evt_11e77bcdb4362e13,424.20200000000006
bot_1845,100,0.5,0.15,[0],True,True,evt_11e77bcdb4362e13,383.56200000000007
bot_1846,100,0.5,0.15,[0],True,False,evt_11e77bcdb4362e13,430.5300000000001
bot_1847,100,0.5,0.15,[0],False,True,evt_11e77bcdb4362e13,356.7880000000001
bot_1848,100,0.5,0.15,[0],False,False,evt_11e77bcdb4362e13,464.6060000000001
bot_1849,100,0.5,0.15,[1],True,True,evt_11e77bcdb4362e13,402.4480000000001
bot_1850,100,0.5,0.15,[1],True,False,evt_11e77bcdb4362e13,422.97200000000004
bot_1851,100,0.5,0.15,[1],False,True,evt_11e77bcdb4362e13,389.1420000000001
bot_1852,100,0.5,0.15,[1],False,False,evt_11e77bcdb4362e13,464.6719999999999
bot_1853,100,0.5,0.15,[2],True,True,evt_11e77bcdb4362e13,350.33399999999995
bot_1854,100,0.5,0.15,[2],True,False,evt_11e77bcdb4362e13,426.4339999999999
bot_1855,100,0.5,0.15,[2],False,True,evt_11e77bcdb4362e13,384.62400000000014
bot_1856,100,0.5,0.15,[2],False,False,evt_11e77bcdb4362e13,424.034
bot_1857,100,0.5,0.15,[3],True,True,evt_11e77bcdb4362e13,375.8999999999999
bot_1858,100,0.5,0.15,[3],True,False,evt_11e77bcdb4362e13,424.9
bot_1859,100,0.5,0.15,[3],False,True,evt_11e77bcdb4362e13,394.80200000000013
bot_1860,100,0.5,0.15,[3],False,False,evt_11e77bcdb4362e13,467.07400000000007
bot_1861,100,0.5,0.15,[4],True,True,evt_11e77bcdb4362e13,424.86599999999964
bot_1862,100,0.5,0.15,[4],True,False,evt_11e77bcdb4362e13,421.70999999999975
bot_1863,100,0.5,0.15,[4],False,True,evt_11e77bcdb4362e13,367.25800000000004
bot_1864,100,0.5,0.15,[4],False,False,evt_11e77bcdb4362e13,451.616
bot_1865,100,0.5,0.15,"[0, 1]",True,True,evt_11e77bcdb4362e13,396.50800000000015
bot_1866,100,0.5,0.15,"[0, 1]",True,False,evt_11e77bcdb4362e13,447.23600000000005
bot_1867,100,0.5,0.15,"[0, 1]",False,True,evt_11e77bcdb4362e13,363.95199999999994
bot_1868,100,0.5,0.15,"[0, 1]",False,False,evt_11e77bcdb4362e13,444.3439999999999
bot_1869,100,0.5,0.15,"[1, 2]",True,True,evt_11e77bcdb4362e13,389.988
bot_1870,100,0.5,0.15,"[1, 2]",True,False,evt_11e77bcdb4362e13,454.74199999999985
bot_1871,100,0.5,0.15,"[1, 2]",False,True,evt_11e77bcdb4362e13,371.53000000000003
bot_1872,100,0.5,0.15,"[1, 2]",False,False,evt_11e77bcdb4362e13,454.072
bot_1873,100,0.5,0.15,"[2, 3]",True,True,evt_11e77bcdb4362e13,407.26999999999987
bot_1874,100,0.5,0.15,"[2, 3]",True,False,evt_11e77bcdb4362e13,418.0559999999999
bot_1875,100,0.5,0.15,"[2, 3]",False,True,evt_11e77bcdb4362e13,427.5040000000002
bot_1876,100,0.5,0.15,"[2, 3]",False,False,evt_11e77bcdb4362e13,477.6960000000002
bot_1877,100,0.5,0.15,"[3, 4]",True,True,evt_11e77bcdb4362e13,413.0939999999999
bot_1878,100,0.5,0.15,"[3, 4]",True,False,evt_11e77bcdb4362e13,448.54800000000006
bot_1879,100,0.5,0.15,"[3, 4]",False,True,evt_11e77bcdb4362e13,385.3780000000002
bot_1880,100,0.5,0.15,"[3, 4]",False,False,evt_11e77bcdb4362e13,471.18600000000026
bot_1881,100,0.5,0.2,[],True,True,evt_11e77bcdb4362e13,403.764
bot_1882,100,0.5,0.2,[],True,False,evt_11e77bcdb4362e13,456.128
bot_1883,100,0.5,0.2,[],False,True,evt_11e77bcdb4362e13,407.36199999999997
bot_1884,100,0.5,0.2,[],False,False,evt_11e77bcdb4362e13,409.742
bot_1885,100,0.5,0.2,[0],True,True,evt_11e77bcdb4362e13,385.36200000000014
bot_1886,100,0.5,0.2,[0],True,False,evt_11e77bcdb4362e13,407.7000000000001
bot_1887,100,0.5,0.2,[0],False,True,evt_11e77bcdb4362e13,359.6900000000001
bot_1888,100,0.5,0.2,[0],False,False,evt_11e77bcdb4362e13,407.89200000000005
bot_1889,100,0.5,0.2,[1],True,True,evt_11e77bcdb4362e13,425.7879999999999
bot_1890,100,0.5,0.2,[1],True,False,evt_11e77bcdb4362e13,439.782
bot_1891,100,0.5,0.2,[1],False,True,evt_11e77bcdb4362e13,382.05199999999996
bot_1892,100,0.5,0.2,[1],False,False,evt_11e77bcdb4362e13,441.3299999999999
bot_1893,100,0.5,0.2,[2],True,True,evt_11e77bcdb4362e13,377.3559999999998
bot_1894,100,0.5,0.2,[2],True,False,evt_11e77bcdb4362e13,408.3959999999999
bot_1895,100,0.5,0.2,[2],False,True,evt_11e77bcdb4362e13,403.0840000000002
bot_1896,100,0.5,0.2,[2],False,False,evt_11e77bcdb4362e13,458.9000000000001
bot_1897,100,0.5,0.2,[3],True,True,evt_11e77bcdb4362e13,417.7019999999999
bot_1898,100,0.5,0.2,[3],True,False,evt_11e77bcdb4362e13,437.4219999999999
bot_1899,100,0.5,0.2,[3],False,True,evt_11e77bcdb4362e13,388.2080000000002
bot_1900,100,0.5,0.2,[3],False,False,evt_11e77bcdb4362e13,477.0620000000002
bot_1901,100,0.5,0.2,[4],True,True,evt_11e77bcdb4362e13,400.78399999999965
bot_1902,100,0.5,0.2,[4],True,False,evt_11e77bcdb4362e13,416.9499999999997
bot_1903,100,0.5,0.2,[4],False,True,evt_11e77bcdb4362e13,411.1000000000002
bot_1904,100,0.5,0.2,[4],False,False,evt_11e77bcdb4362e13,440.03200000000004
bot_1905,100,0.5,0.2,"[0, 1]",True,True,evt_11e77bcdb4362e13,414.2960000000001
bot_1906,100,0.5,0.2,"[0, 1]",True,False,evt_11e77bcdb4362e13,433.6640000000001
bot_1907,100,0.5,0.2,"[0, 1]",False,True,evt_11e77bcdb4362e13,418.744
bot_1908,100,0.5,0.2,"[0, 1]",False,False,evt_11e77bcdb4362e13,408.878
bot_1909,100,0.5,0.2,"[1, 2]",True,True,evt_11e77bcdb4362e13,401.19399999999985
bot_1910,100,0.5,0.2,"[1, 2]",True,False,evt_11e77bcdb4362e13,455.14199999999994
bot_1911,100,0.5,0.2,"[1, 2]",False,True,evt_11e77bcdb4362e13,394.2940000000001
bot_1912,100,0.5,0.2,"[1, 2]",False,False,evt_11e77bcdb4362e13,451.216
bot_1913,100,0.5,0.2,"[2, 3]",True,True,evt_11e77bcdb4362e13,405.59399999999994
bot_1914,100,0.5,0.2,"[2, 3]",True,False,evt_11e77bcdb4362e13,437.91999999999996
bot_1915,100,0.5,0.2,"[2, 3]",False,True,evt_11e77bcdb4362e13,418.8180000000004
bot_1916,100,0.5,0.2,"[2, 3]",False,False,evt_11e77bcdb4362e13,453.40400000000017
bot_1917,100,0.5,0.2,"[3, 4]",True,True,evt_11e77bcdb4362e13,389.4999999999998
bot_1918,100,0.5,0.2,"[3, 4]",True,False,evt_11e77bcdb4362e13,436.58399999999983
bot_1919,100,0.5,0.2,"[3, 4]",False,True,evt_11e77bcdb4362e13,425.58600000000007
bot_1920,100,0.5,0.2,"[3, 4]",False,False,evt_11e77bcdb4362e13,450.73600000000016
bot_1921,100,0.5,0.25,[],True,True,evt_11e77bcdb4362e13,359.3179999999999
bot_1922,100,0.5,0.25,[],True,False,evt_11e77bcdb4362e13,402.982
bot_1923,100,0.5,0.25,[],False,True,evt_11e77bcdb4362e13,409.674
bot_1924,100,0.5,0.25,[],False,False,evt_11e77bcdb4362e13,396.95199999999994
bot_1925,100,0.5,0.25,[0],True,True,evt_11e77bcdb4362e13,377.12200000000007
bot_1926,100,0.5,0.25,[0],True,False,evt_11e77bcdb4362e13,384.8000000000001
bot_1927,100,0.5,0.25,[0],False,True,evt_11e77bcdb4362e13,372.0740000000001
bot_1928,100,0.5,0.25,[0],False,False,evt_11e77bcdb4362e13,406.2280000000002
bot_1929,100,0.5,0.25,[1],True,True,evt_11e77bcdb4362e13,385.7019999999999
bot_1930,100,0.5,0.25,[1],True,False,evt_11e77bcdb4362e13,377.92
bot_1931,100,0.5,0.25,[1],False,True,evt_11e77bcdb4362e13,365.37199999999996
bot_1932,100,0.5,0.25,[1],False,False,evt_11e77bcdb4362e13,435.28599999999994
bot_1933,100,0.5,0.25,[2],True,True,evt_11e77bcdb4362e13,376.20799999999997
bot_1934,100,0.5,0.25,[2],True,False,evt_11e77bcdb4362e13,399.95999999999987
bot_1935,100,0.5,0.25,[2],False,True,evt_11e77bcdb4362e13,386.30200000000013
bot_1936,100,0.5,0.25,[2],False,False,evt_11e77bcdb4362e13,403.83600000000007
bot_1937,100,0.5,0.25,[3],True,True,evt_11e77bcdb4362e13,388.32199999999983
bot_1938,100,0.5,0.25,[3],True,False,evt_11e77bcdb4362e13,385.93399999999986
bot_1939,100,0.5,0.25,[3],False,True,evt_11e77bcdb4362e13,435.3480000000001
bot_1940,100,0.5,0.25,[3],False,False,evt_11e77bcdb4362e13,440.2020000000001
bot_1941,100,0.5,0.25,[4],True,True,evt_11e77bcdb4362e13,389.35199999999986
bot_1942,100,0.5,0.25,[4],True,False,evt_11e77bcdb4362e13,406.49399999999974
bot_1943,100,0.5,0.25,[4],False,True,evt_11e77bcdb4362e13,387.0760000000002
bot_1944,100,0.5,0.25,[4],False,False,evt_11e77bcdb4362e13,407.96800000000013
bot_1945,100,0.5,0.25,"[0, 1]",True,True,evt_11e77bcdb4362e13,400.5020000000001
bot_1946,100,0.5,0.25,"[0, 1]",True,False,evt_11e77bcdb4362e13,403.4440000000001
bot_1947,100,0.5,0.25,"[0, 1]",False,True,evt_11e77bcdb4362e13,392.45400000000006
bot_1948,100,0.5,0.25,"[0, 1]",False,False,evt_11e77bcdb4362e13,409.4539999999999
bot_1949,100,0.5,0.25,"[1, 2]",True,True,evt_11e77bcdb4362e13,370.2019999999999
bot_1950,100,0.5,0.25,"[1, 2]",True,False,evt_11e77bcdb4362e13,376.292
bot_1951,100,0.5,0.25,"[1, 2]",False,True,evt_11e77bcdb4362e13,396.446
bot_1952,100,0.5,0.25,"[1, 2]",False,False,evt_11e77bcdb4362e13,438.688
bot_1953,100,0.5,0.25,"[2, 3]",True,True,evt_11e77bcdb4362e13,349.4279999999999
bot_1954,100,0.5,0.25,"[2, 3]",True,False,evt_11e77bcdb4362e13,397.7919999999999
bot_1955,100,0.5,0.25,"[2, 3]",False,True,evt_11e77bcdb4362e13,423.8560000000001
bot_1956,100,0.5,0.25,"[2, 3]",False,False,evt_11e77bcdb4362e13,428.6920000000002
bot_1957,100,0.5,0.25,"[3, 4]",True,True,evt_11e77bcdb4362e13,404.7960000000001
bot_1958,100,0.5,0.25,"[3, 4]",True,False,evt_11e77bcdb4362e13,393.054
bot_1959,100,0.5,0.25,"[3, 4]",False,True,evt_11e77bcdb4362e13,389.9080000000002
bot_1960,100,0.5,0.25,"[3, 4]",False,False,evt_11e77bcdb4362e13,438.8800000000002
bot_1961,100,0.5,0.3,[],True,True,evt_11e77bcdb4362e13,394.736
bot_1962,100,0.5,0.3,[],True,False,evt_11e77bcdb4362e13,388.354
bot_1963,100,0.5,0.3,[],False,True,evt_11e77bcdb4362e13,404.628
bot_1964,100,0.5,0.3,[],False,False,evt_11e77bcdb4362e13,398.332
bot_1965,100,0.5,0.3,[0],True,True,evt_11e77bcdb4362e13,370.84000000000003
bot_1966,100,0.5,0.3,[0],True,False,evt_11e77bcdb4362e13,357.07599999999996
bot_1967,100,0.5,0.3,[0],False,True,evt_11e77bcdb4362e13,340.9040000000001
bot_1968,100,0.5,0.3,[0],False,False,evt_11e77bcdb4362e13,425.54200000000003
bot_1969,100,0.5,0.3,[1],True,True,evt_11e77bcdb4362e13,402.3839999999999
bot_1970,100,0.5,0.3,[1],True,False,evt_11e77bcdb4362e13,390.25199999999995
bot_1971,100,0.5,0.3,[1],False,True,evt_11e77bcdb4362e13,367.7459999999999
bot_1972,100,0.5,0.3,[1],False,False,evt_11e77bcdb4362e13,388.03000000000003
bot_1973,100,0.5,0.3,[2],True,True,evt_11e77bcdb4362e13,378.4119999999999
bot_1974,100,0.5,0.3,[2],True,False,evt_11e77bcdb4362e13,387.89799999999997
bot_1975,100,0.5,0.3,[2],False,True,evt_11e77bcdb4362e13,363.236
bot_1976,100,0.5,0.3,[2],False,False,evt_11e77bcdb4362e13,418.6420000000001
bot_1977,100,0.5,0.3,[3],True,True,evt_11e77bcdb4362e13,390.2359999999999
bot_1978,100,0.5,0.3,[3],True,False,evt_11e77bcdb4362e13,378.088
bot_1979,100,0.5,0.3,[3],False,True,evt_11e77bcdb4362e13,419.5840000000003
bot_1980,100,0.5,0.3,[3],False,False,evt_11e77bcdb4362e13,437.5980000000001
bot_1981,100,0.5,0.3,[4],True,True,evt_11e77bcdb4362e13,404.41999999999973
bot_1982,100,0.5,0.3,[4],True,False,evt_11e77bcdb4362e13,353.1319999999998
bot_1983,100,0.5,0.3,[4],False,True,evt_11e77bcdb4362e13,357.86600000000016
bot_1984,100,0.5,0.3,[4],False,False,evt_11e77bcdb4362e13,406.8259999999999
bot_1985,100,0.5,0.3,"[0, 1]",True,True,evt_11e77bcdb4362e13,387.482
bot_1986,100,0.5,0.3,"[0, 1]",True,False,evt_11e77bcdb4362e13,381.71400000000006
bot_1987,100,0.5,0.3,"[0, 1]",False,True,evt_11e77bcdb4362e13,382.40199999999993
bot_1988,100,0.5,0.3,"[0, 1]",False,False,evt_11e77bcdb4362e13,404.832
bot_1989,100,0.5,0.3,"[1, 2]",True,True,evt_11e77bcdb4362e13,406.44999999999993
bot_1990,100,0.5,0.3,"[1, 2]",True,False,evt_11e77bcdb4362e13,409.24599999999987
bot_1991,100,0.5,0.3,"[1, 2]",False,True,evt_11e77bcdb4362e13,400.0200000000001
bot_1992,100,0.5,0.3,"[1, 2]",False,False,evt_11e77bcdb4362e13,426.8699999999999
bot_1993,100,0.5,0.3,"[2, 3]",True,True,evt_11e77bcdb4362e13,390.964
bot_1994,100,0.5,0.3,"[2, 3]",True,False,evt_11e77bcdb4362e13,393.45799999999986
bot_1995,100,0.5,0.3,"[2, 3]",False,True,evt_11e77bcdb4362e13,359.5260000000003
bot_1996,100,0.5,0.3,"[2, 3]",False,False,evt_11e77bcdb4362e13,421.4080000000002
bot_1997,100,0.5,0.3,"[3, 4]",True,True,evt_11e77bcdb4362e13,361.938
bot_1998,100,0.5,0.3,"[3, 4]",True,False,evt_11e77bcdb4362e13,382.968
bot_1999,100,0.5,0.3,"[3, 4]",False,True,evt_11e77bcdb4362e13,393.4460000000003
bot_2000,100,0.5,0.3,"[3, 4]",False,False,evt_11e77bcdb4362e13,402.6500000000002
bot_2001,100,0.75,0.1,[],True,True,evt_11e77bcdb4362e13,366.19
bot_2002,100,0.75,0.1,[],True,False,evt_11e77bcdb4362e13,400.91999999999996
bot_2003,100,0.75,0.1,[],False,True,evt_11e77bcdb4362e13,364.14
bot_2004,100,0.75,0.1,[],False,False,evt_11e77bcdb4362e13,388.418
